id|notificationreferencenumber|vehicleproperty_vin|vehicleproperty_description_short|nBody|nChas|BrandModel|BrandModel2|BrandModel3|Brand|Brand2
13788|2014-000-003491-298|JMBSNCS3A5U013537|Модель автомобиля: MITSUBISHI LANCER 1.6год выпуска:2005|||MITSUBISHI LANCER|||MAZDA|
13789|2014-000-003492-981|Z94CT41DBCR126339|Модель автомобиля: HYUNDAI SOLARISгод выпуска:2012||||||HYUNDAI|
13790|2014-000-003493-202|SALLSAA346A964471|Модель автомобиля: LAND ROVER RANGE ROVER SPORTгод выпуска:2006||||||LAND ROVER|
13791|2014-000-003494-898|WBAFB51020LU54438|Модель автомобиля: BMW БМВ X5год выпуска:2005||||BMW OTHER|BMW OTHER|BMW|
13792|2014-000-003495-956|JN1CAUA33U0070877|Модель автомобиля: NISSAN MAXIMAгод выпуска:2003||||||INFINITI|
13793|2014-000-003496-658|W0L0VBP69Y1117115|Модель автомобиля: ОПЕЛЬ OMEGAгод выпуска:2000||||OPEL OTHER|OPEL OTHER|OPEL|
13794|2014-000-003497-701|W0L0AHL0875170670|Модель автомобиля: OPEL ASTRAгод выпуска:2007||||||OPEL|
13795|2014-000-003498-403|XWB3D31UD6A062279|Модель автомобиля: DAEWOO-NEXIAгод выпуска:2006||||||CHEVROLET|
13796|2014-000-003499-105|WVWZZZ3BZ4P146820|Модель автомобиля: ФОЛЬКСВАГЕН ПАССАТгод выпуска:2003|||||VOLKSWAGEN PASSAT|AUDI|
13797|2014-000-003500-162|JHMCU26809C206715|Модель автомобиля: HONDA ACCORDгод выпуска:2008||||||HONDA|
13798|2014-000-003501-856|XUFCG26FJ8A000528|Модель автомобиля: Chevrolet KLAC (C100/Chevroletгод выпуска:2007||||||CADILLAC|
13799|2014-000-003502-900|SJNBAAN16U2638375|Модель автомобиля: НИССАН АЛЬМЕРА 1.5 COMFORTгод выпуска:2005|||NISSAN ALMERA|NISSAN OTHER|NISSAN OTHER|NISSAN|
13800|2014-000-003503-550|XW7BF4FK90S009834|Модель автомобиля: TOYOTA Camryгод выпуска:2012||||||TOYOTA|
13801|2014-000-003504-619|WVWZZZ1KZ7W257846|Модель автомобиля: VOLKSWAGEN GOLFгод выпуска:2007||||||AUDI|
13802|2014-000-003505-263|WVWZZZ3BZ4P058991|Модель автомобиля: VOLKSWAGEN PASSATгод выпуска:2003||||||AUDI|
13803|2014-000-003506-262|SB1BP56L90E009502|Модель автомобиля: TOYOTA AVENSISгод выпуска:2005||||||TOYOTA|
13812|2014-000-003511-468||комбаин зерноуборочный Вектор РСМ-101государственный регистрационный знак тип В код 43 серия НК № 8218марка ККС-8 год выпуска 2006заводской № машины 01252 двигатель 60192102 цвет черносерый|||||LADA 2102 CLASSIC||
13815|2014-000-003516-851||Поголовье свиней (молодняк на откормепоросятасвиноматкихряки) в количестве 1 968 776 кгзалоговой стоимостью 137 288 49882 рублей. Место нахождения товара: Свердловская областьКамышловский районна 122 км от автодороги Екатеринбург-ТюменьБогдановический районна 05 км. к северу от автодороги Чернокоровское-Паршина|||||BOGDAN OTHER||
13819|2014-000-003521-987||стерневой культиватор Vaderstad TopDown 500 2013 года выпускаинвентарный номер Th00002 488|||||||
13820|2014-000-003522-443|JTEBU3FJ405044211|Toyota land cruiser 150 (Prado) 2012 года выпуска|||TOYOTA LAND CRUISER PRADO 150|||LEXUS|
15106|2014-000-003525-028||Маркамодель ТС - TOYOTA ALLIONнаименование (тип ТС) - легковой седан; категория ТС - Bгод изготовления - 2002; модель№ двигателя 1ZZ-1081481; кузов № ZZT2400033800цвет кузова - белый; мощность двигателял.с. (кВт) - 132 (97.1);рабочий объем двигателякуб. м. - 1794; тип двигателя - бензиновый на бензине. Паспорт транспортного средства - 55 НС 768031выдан МОГТО и РАС ГИБДД Полиции УМВД России по Омской области 02.04.2013 г.|||||||
15108|2014-000-003527-150|XTA217220D0233593|Автомобиль||||||ATLETIC|
15109|2014-000-003528-844|X4XVB14456VC10341|Автомобиль||||||ASIA|
15110|2014-000-003529-546|X7LLSRB2HEH719444|Автомобиль||||||RENAULT|
15111|2014-000-003530-609|WBANT31050CW10677|Автомобиль||||||BMW|
15112|2014-000-003534-277|Z94CT41DBFR326413|Автомобиль||||||HYUNDAI|
15113|2014-000-003535-809|XUSRST603E0000052|Автомобиль||||||CITROEN|
15114|2014-000-003536-037|X7MR5B19PAA003122|Автомобиль||||||BYD|
15115|2014-000-003537-523|Z94CT41DAFR327544|Автомобиль||||||HYUNDAI|
15116|2014-000-003538-066|XTA21144074452653|Автомобиль||||||ATLETIC|
15117|2014-000-003531-300|TMBDC41U888848593|Автомобиль||||||HYUNDAI|
15118|2014-000-003532-356|XTA212140E2182689|Автомобиль||||||ATLETIC|
15119|2014-000-003533-058|JTMBH31V10D012096|Автомобиль||||||TOYOTA|
15120|2014-000-003540-973|Z9MFE85DGBG004449|Автомобиль||||||MERCEDES-BENZ|
15121|2014-000-003539-285|XUUJB7D51E0016016|Автомобиль||||||CHEVROLET|
15122|2014-000-003541-675|VF36D6FZB21063333|Автомобиль||||||PEUGEOT|
15123|2014-000-003542-729|X9L21230080202611|Автомобиль||||||CHEVROLET|
15124|2014-000-003543-370|Z94CB41BBFR225949|Автомобиль||||||HYUNDAI|
15125|2014-000-003544-071|XTA21154084706049|Автомобиль||||||ATLETIC|
15126|2014-000-003545-290|Z8NTBNT31DS129735|Автомобиль||||||CITROEN|
15127|2014-000-003550-138|YV1TS595761443610|Автомобиль||||||VOLVO|
15128|2014-000-003546-984|KNEGE222365018650|Автомобиль||||||KIA|
15129|2014-000-003547-794|XTA219020E0275005|Автомобиль||||||ATLETIC|
15130|2014-000-003548-299|X96331061E1053609|Автомобиль||||||GAZ|
15131|2014-000-003549-639|XTA219210D0020318|Автомобиль||||||ATLETIC|
15132|2014-000-003551-932|KPTG0B19S5P174207|Автомобиль||||||SSANGYONG|
15133|2014-000-003552-631|Z8TND5FS9DM044682|Автомобиль||||||CITROEN|
15134|2014-000-003553-333|XTA11193070019015|Автомобиль||||||ATLETIC|
15135|2014-000-003554-393|Z8NTBNT31DS124414|Автомобиль||||||CITROEN|
15136|2014-000-003555-095|Z94CU41DBFR332728|Автомобиль||||||HYUNDAI|
15137|2014-000-003556-312|Z8NAJL00051237507|Автомобиль||||||CITROEN|
15138|2014-000-003557-014|Z94CT41DACR177816|Автомобиль||||||HYUNDAI|
15139|2014-000-003558-064|Z783010BAE0016087|Автомобиль||||||GAZ|
15140|2014-000-003559-753|WMAL335913G139263|Автомобиль||||||ERF|
15141|2014-000-003560-457|X4XGD222350000341|Автомобиль||||||ASIA|
15142|2014-000-003561-518|KL1SA487J7B776703|Автомобиль||||||CHEVROLET|
15143|2014-000-003562-210|JMBSNCS3A5U010381|Автомобиль||||||MAZDA|
15155|2014-000-003567-073|XWKJC524880004986|Автомашина марки KIA BL SORENTO (JС 5248)2008 года выпускарегистрационный знак Х 898 УО 26идентификационный номер XWKJC524880004986двигатель D4CB 7211880 кузов KNEJC524875776552ТС 26 TX 389816ПТС 18 МР 757803||||||IZH|
16438|2014-000-003568-930|X9632213260495135|Автомобиль ГАЗ 322132; год изготовления 2006; модель№ двигателя 40522063123827; шасси (рама) № не установлен; кузов (кабинаприцеп) № 32210060270270; цвет кузова (кабиныприцепа) желтый; государственный регистрационный знак АС909 08 RUS; пробег 152195 км.||||GAZ OTHER|GAZ OTHER|GAZ|
16445|2014-000-003571-844|JMZKE197600110736|марка (модель) MAZDA CX-5 год выпуска 2012 цвет белый Собственник СТЕЛЬЦОВ РОМАН ИВАНОВИЧ VIN JMZKE197600110736|||MAZDA CX-5||MAN OTHER|FORD|
16448|2014-000-003575-536|X4X3A19430P724376|BMWBMW 316i2014Коричневый||||||ASIA|
16545|2014-000-003583-702|XUFJF685JE3031557|ChevroletCHEVROLET KL1J CRUZE2014белый||||||CADILLAC|
16546|2014-000-003475-647/1|JTMNV05J504112744|TOYOTA LAND CRUISER 2002013 года выпускаПаспорт транспортного средства 78 УТ 501709 выдан Центральной акцизной таможней г. Москвы от 27.06.2013г.; свидетельство регистрации ТС серия 6305 №968836 от 20 августа 2013г. выдан ГИБДД РЭО г. Самары; номер двигателя IVD 0209793|||TOYOTA LAND CRUISER PRADO 120||GAZ 2310|TOYOTA|
16547|2014-000-003584-765|JTEBH3FJ705053280|TOYOTA LAND CRUISER 150 (PRADO)ГОД ИЗГОТОВЛЕНИЯ 2012|||TOYOTA LAND CRUISER PRADO 150|||LEXUS|
16548|2014-000-003584-765||Экскаватор HITACHI ZX70год выпуска 2012заводской № машины HCM1CD00T00067640|||||||
16549|2014-000-003585-620|JF1SHJLS5BG230418|SUBARU FORESTERгод изготовления 2011||||||SUBARU|
16550|2014-000-003586-680|KNEJE55257K392192|KIA SPORTAGEгод изготовления 2007||||||KIA|
16557|2014-000-003594-121|X3C362230D0000046|УАЗ-36223 ГОД ВЫПУСКА 2013 ГОС. НОМЕР М626СТ/161 RUS||||UAZ OTHER|UAZ OTHER|UAZ|
16560|2014-000-003596-490||Зерноуборочный комбайн РСМ-101 Вектор-410|||||||
16562|2014-000-003598-673|XWEHN812BE0011200|KiaKia Cee'd2014Перлам.-серебристый||||||GENESIS|
16565|2014-000-003601-429|XWEHM511AE0005070|KiaKia Cee'd2014красный||||||GENESIS|
16567|2014-000-003603-617|WK0S0002400043355|Прицеп KEGEL SN24 74 УВ 135235 от 23.03.2012г. выдан Челябинским таможенным постомгод выпуска 2005||||||KOEGEL|
16569|2014-000-003605-222|JMZKE897800133867|Марка (модель) MAZDA CX-5 тип ТС ЛЕГКОВОЙ Государственный регистрационный знак С524ТХ 34 Год выпуска 2012 Модель№ двигателя РЕ 30433398 № шасси (рамы) ОТСУТСТВУЕТ Номер кузова JMZKE897800133867 цвет БЕЛЫЙ Собственник ООО ГК Абак-2000|||MAZDA CX-5|||FORD|
16570|2014-000-003605-222|JTHBJ1GG602022215|Марка (модель) LEXUS ES250 тип ТС ЛЕГКОВОЙ Государственный регистрационный знак А846НК 134 Год выпуска 2013 Модель№ двигателя 2AR E653648 № шасси (рамы) ОТСУТСТВУЕТ Номер кузова JTHBJ1GG602022215 цвет БЕЛЫЙ Собственник ООО ГК Абак-2000||||||LEXUS|
16571|2014-000-003606-028|NMTBB9JE90R027257|марка TOYOTA COROLLA2013 года выпускамодель№ двигателя 12RU728217кузов NMTBB9JE90R027257цвет белый||||||TOYOTA|
16573|2014-000-003610-574|XUFJF696JC3058078|Модель автомобиля: CHEVROLET KL1J CRUZEгод выпуска:2012||||||CADILLAC|
16574|2014-000-003611-628|Z8PFFEA5XCA035245|Модель автомобиля: GREAT WALL CC 6461 KM67год выпуска:2012||||||CITROEN|
16575|2014-000-003612-688|VF7LCNFUC74519749|Модель автомобиля: CITROEN C-4год выпуска:2006||||||CITROEN|
16576|2014-000-003608-574|Z94CB41BADR070912|Модель автомобиля: KIA RIOгод выпуска:2012||||||HYUNDAI|
16577|2014-000-003613-021|XUFJF695JA3023538|Модель автомобиля: CHEVROLET CRUZEгод выпуска:2010||||||CADILLAC|
16578|2014-000-003614-715|LFPH3ACCXC1D29604|Модель автомобиля: FAW BESTURN B-50год выпуска:2012||||||FAW|
16579|2014-000-003609-717|X4XUP751240000192|Модель автомобиля: КИА КАРНИВАЛ UP7512год выпуска:2004|||KIA CEED||KIA OTHER|ASIA|
16580|2014-000-003615-385|WDB2201751A308153|Модель автомобиля: MERCEDES-BENZ S 500 Lгод выпуска:2002||||||MERCEDES-BENZ|
16581|2014-000-003620-580|SJNFBAF15U6256348|Модель автомобиля: NISSAN JUKEгод выпуска:2012||||||NISSAN|
16582|2014-000-003616-443|YV1CZ59H541038259|Модель автомобиля: VOLVO XC 90год выпуска:2004||||||VOLVO|
16583|2014-000-003621-441|WBAPF71040A798319|Модель автомобиля: BMW 318Iгод выпуска:2011||||||BMW|
16584|2014-000-003617-978|2C3JA43R55H583031|Модель автомобиля: CHRYSLER 300год выпуска:2004||||||CHRYSLER|
16585|2014-000-003618-190|SJNBAAN16U2692526|Модель автомобиля: НИССАН АЛЬМЕРА 15 КОМФОРТгод выпуска:2006|||NISSAN ALMERA|NISSAN OTHER|NISSAN OTHER|NISSAN|
16586|2014-000-003619-884|5LMFU28R73LJ48736|Модель автомобиля: LINCOLN NAVIGATOR AWDгод выпуска:2003||||||LINCOLN|
16587|2014-000-003624-308|X4XDT13S060001502|Модель автомобиля: ШЕВРОЛЕ ТРЕИЛБЛЕЙЗЕР DT13Sгод выпуска:2006|||||CHEVROLET OTHER|ASIA|
16588|2014-000-003625-160|XWKFB227380079667|Модель автомобиля: KIA Spectra (FB2273)год выпуска:2008||||||IZH|
16589|2014-000-003626-214|JNKAY01E06M102244|Модель автомобиля: INFINITI M35год выпуска:2005||||||INFINITI|
16590|2014-000-003622-745|WDC1641861A068169|Модель автомобиля: MERCEDES-BENZ ML350год выпуска:2005||||||MERCEDES-BENZ|
16591|2014-000-003623-606|KNMCSHLASDP897946|Модель автомобиля: NISSAN ALMERA CLASSICгод выпуска:2012|||NISSAN ALMERA|||NISSAN|
16592|2014-000-003627-749|XMCSNDA2A3F017849|Модель автомобиля: MITSUBISHI CARISMA 1.8год выпуска:2003||||||MITSUBISHI|
16593|2014-000-002813-650/1|Z94CB41ABER213831|Модель RIO;1.4L GAS AT год выпуска 2014г. производитель ООО КИА Моторс РУС|||||KIA OTHER|HYUNDAI|
16594|2014-000-002813-650/1|Z94CB41ABER210827|Модель RIO;1.4L GAS AT год выпуска 2014г. производитель ООО КИА Моторс РУС|||||KIA OTHER|HYUNDAI|
16595|2014-000-002813-650/1|Z94CB41ABER211523|Модель RIO; 1.4L GAS AT год выпуска 2014г. производитель ООО КИА Моторс РУС|||||KIA OTHER|HYUNDAI|
16596|2014-000-002813-650/1|XWEPC813DE0007083|Модель SPORTAG ESL;2.0L DSL HP AT AWD год выпуска 2014г. производитель ООО КИА Моторс РУС|||||KIA OTHER|GENESIS|
16597|2014-000-002813-650/1|XWEPC81ADE0003322|Модель SPORTAG ESL;2.0L GAS AT AWD год выпуска 2014г. производитель ООО КИА Моторс РУС|||||KIA OTHER|GENESIS|
